order_id,order_datetime,city,zone,restaurant,cuisine,items_count,order_value_egp,discount_egp,payment_method,courier_id,vehicle_type,distance_km,prep_minutes,promised_minutes,actual_minutes,customer_rating,customer_id,order_status,courier_notes,reordered_within_30d
ORD01546,14/03/2025 12:51,ABU QURQAS,Abu Qurqas,Tamara Sweets,Desserts,3,163,0,Wallet,C086,Motorcycle,16.4,8,55,42,4,U0074,Delivered,,0
ORD02212,6/17/2025 13:41,Minya,El-Sahel,Basbousa Bar,Desserts,2,124,0,Card,C102,Motorcycle,3.9,13,30,32,,U1186,Delivered,,1
ORD01760,2/6/2025 14:40,El-Minya,El-Mahatta,Sultan Grill,Grills,4,784 EGP,81,Card,C089,Tuk-tuk,4.1,14,30,23,,U0493,Delivered,,1
ORD01462,27/05/2025 19:06,New Minya,New Minya,Bahary Corner,Fish,2,282 EGP,0,Card,C022,Tuk-tuk,10.8,33,45,81,,U0566,Delivered,,1
ORD00934,3/25/2025 22:15,Minya,Shalaby,Bahary Corner,Fish,4,508 EGP,67,Card,C099,Motorcycle,0,28,30,36,,U0871,Delivered,,0
ORD01470,5/23/2025 14:56,Minya,Wast El-Balad,El-Abd Minya,Desserts,6,343 EGP,78,Cash,C096,Bicycle,2.4,14,25,23,,U0153,Delivered,,1
ORD00028,5/19/2025 19:28,El Minya,Ard Sultan,Sheikh El-Balad,Grills,6,805 EGP,0,Cash,C071,Bicycle,2.7,29,25,55,3,U0382,Delivered,,0
ORD03036,2/8/2025 13:11,New Minya,New Minya,Sultan Grill,Grills,2,EGP 219,52,Cash,C080,Bicycle,11,14,45,76,,U1114,Delivered,,0
ORD02310,1/20/2025 17:24,Minya,Nazlet Hussein,Tamara Sweets,Desserts,3,EGP 149,12,Card,C052,Bicycle,6.4,6,35,42,4,U0067,Delivered,,1
ORD03369,1/5/2025 18:34,Minya,Wast El-Balad,Basbousa Bar,Desserts,5,141,0,Cash,C035,Motorcycle,2.5,8,25,16,5,U0011,Delivered,,1
ORD01351,4/23/2025 14:23,Minya,El-Gamaa,Foul El-Mahatta,Egyptian,6,364 EGP,0,Card,C011,Bicycle,6.2,8,35,39,4,U0107,Delivered,,0
ORD02531,5/4/2025 13:07,El-Minya El-Gedida,New Minya,Slice Minya,Pizza,6,EGP 552,0,Cash,C108,Motorcycle,10.5,13,45,36,4,U0232,Delivered,address unclear,1
ORD00052,4/18/2025 19:45,New Minya,New Minya,Hadouta Masreya,Egyptian,3,98 EGP,13,Card,C070,Motorcycle,9.5,15,40,54,,U0709,Delivered,,0
ORD01971,4/6/2025 18:14,Menia,El-Mahatta,Samak El-Balad,Fish,4,441 EGP,33,Cash,C022,Motorcycle,4.3,24,30,39,5,U1095,Delivered,,1
ORD02239,5/19/2025 14:20,Minya,El-Mahatta,El-Dawar,Egyptian,4,EGP 215,0,Cash,C062,Tuk-tuk,2,9,25,14,4,U1105,Delivered,,1
ORD01648,1/27/2025 20:54,Minya,Nazlet Hussein,Bahary Corner,Fish,6,674,0,Card,C014,Tuk-tuk,6.4,30,35,63,3,U0009,Delivered,,0
ORD02080,3/31/2025 21:17,New Minya,New Minya,Sheikh El-Balad,Grills,4,EGP 390,0,Cash,C047,Motorcycle,12.2,29,45,68,2,U0230,Delivered,customer not answering,0
ORD00503,11/4/2025 21:54, Abu Qurqas,Abu Qurqas,Tamara Sweets,Desserts,1,64,5,Cash,C044,Motorcycle,14.2,7,50,54,,U0501,Delivered,,1
ORD03468,5/11/2025 18:36,Minya,Abu Helal,Crispy House,Burgers,2,152 EGP,0,Cash,C005,Motorcycle,0.6,12,20,11,,U1472,Delivered,,0
ORD00317,5/18/2025 22:55,Minya,Corniche El-Nil,Burger Corniche,Burgers,3,EGP 239,0,Card,C049,Bicycle,2.2,11,25,25,5,U0933,Delivered,,1
ORD03616,5/16/2025 20:42,MINYA,Abu Helal,Farag Kebab,Grills,5,EGP 812,101,Cash,C003,Tuk-tuk,1.8,24,25,41,4,U0085,Delivered,,1
ORD02037,25/03/2025 13:25,MINYA,Nazlet Hussein,Sheikh El-Balad,Grills,1,194,17,Card,C058,Tuk-tuk,7.4,36,35,,,U0407,Cancelled,,
ORD01764,5/6/2025 21:40, Abu Qurqas,Abu Qurqas,Forno Nile,Pizza,5,485 EGP,94,Cash,C076,Motorcycle,15.9,27,55,81,3,U0280,Delivered,,1
ORD03009,2/26/2025 19:37,Minya,Shalaby,El-Nil Fish,Fish,2,353,63,Card,C006,Motorcycle,3.2,21,25,32,4,U0820,Delivered,,1
ORD03825,4/10/2025 22:02,Abu Qurqas,Abu Qurqas,Samak El-Balad,Fish,6,"1,231",0,Cash,C102,Bicycle,16.5,21,55,126,,U0396,Delivered,,0
ORD03817,6/8/2025 19:47, Minya,El-Mahatta,El-Nil Fish,Fish,4,685,0,Card,C110,Motorcycle,3.2,27,25,38,5,U0450,Delivered,,1
ORD02377,2/25/2025 11:17,Minya,Shalaby,Samak El-Balad,Fish,2,335,81,Wallet,C033,Tuk-tuk,1.9,27,25,33,5,U0634,Delivered,,0
ORD00146,9/6/2025 11:27,El-Minya,Wast El-Balad,Bahary Corner,Fish,5,410,0,Card,C046,Motorcycle,0.6,32,20,33,5,U0020,Delivered,,0
ORD01099,4/9/2025 13:12, Minya,Ard Sultan,Basbousa Bar,Desserts,3,EGP 135,11,Card,C101,Motorcycle,3.2,14,25,24,5,U0897,Delivered,,1
ORD00816,4/29/2025 19:45,Minya,Corniche El-Nil,Sultan Grill,Grills,2,272,40,Cash,C109,Tuk-tuk,4.3,24,30,,,U0191,Cancelled,,
ORD02544,1/6/2025 14:34,New Minya,New Minya,Farag Kebab,Grills,1,135 EGP,31,Card,C103,Motorcycle,12,22,45,49,4,U1204,Delivered,,1
ORD03132,5/10/2025 21:39,Minya,Wast El-Balad,Bites Burger,Burgers,3,356,71,Card,C031,Tuk-tuk,0.8,8,20,15,4,U1494,Delivered,,0
ORD02911,27/02/2025 21:25,new minya,New Minya,Basbousa Bar,Desserts,2,EGP 96,0,Cash,C048,Tuk-tuk,10.8,10,45,56,4,U1219,Delivered,,0
ORD02575,5/24/2025 20:25,minya,El-Sahel,El-Nil Fish,Fish,4,495,32,Cash,C078,Tuk-tuk,4.7,20,30,45,4,U0840,Delivered,,0
ORD00450,21/04/2025 15:43,Minya,Nazlet Hussein,Bahary Corner,Fish,3,323 EGP,77,Card,C100,Motorcycle,4.8,32,30,42,4,U1383,Delivered,,0
ORD03303,1/17/2025 19:54,Minya,El-Mahatta,Bahary Corner,Fish,3,354,0,Card,C018,Tuk-tuk,3.7,26,30,49,4,U0282,Delivered,,0
ORD02443,1/15/2025 19:36,Menia,Shalaby,Koshary El-Sheikh,Egyptian,1,EGP 73,0,Cash,C021,Motorcycle,3.4,12,30,35,5,U1027,Delivered,,1
ORD02827,3/19/2025 20:43,Minya,El-Sahel,Sultan Grill,Grills,1,107 EGP,22,Cash,C037,Motorcycle,4.8,16,30,50,,U0146,Delivered,,0
ORD03137,2/9/2025 19:08,Menia,El-Sahel,Forno Nile,Pizza,1,119,0,Wallet,C048,Tuk-tuk,4.3,27,30,53,,U0121,Delivered,,0
ORD01221,27/03/2025 21:05,Minya,Abu Helal,Samak El-Balad,Fish,4,700,0,Cash,C044,Motorcycle,2.8,26,25,38,,U1484,Delivered,,1
ORD01325,5/21/2025 22:54,Minya,Wast El-Balad,Burger Corniche,Burgers,3,374,0,Wallet,C049,Motorcycle,0.7,12,20,,,U0416,Cancelled,,
ORD02055,2/16/2025 15:43,Minya,Wast El-Balad,Pizza Roma,Pizza,4,EGP 337,0,Cash,C086,Motorcycle,4.4,16,30,30,5,U1068,Delivered,,1
ORD00304,4/19/2025 18:49,Minya,Abu Helal,Sheikh El-Balad,Grills,4,344 EGP,0,Wallet,C052,Tuk-tuk,1.8,29,25,37,4,U0250,Delivered,,1
ORD01757,3/7/2025 12:55,Minya,Abu Helal,Slice Minya,Pizza,6,EGP 685,108,Cash,C104,Motorcycle,1.7,19,25,15,5,U0998,Delivered,,1
ORD00954,18/02/2025 20:45,New Minya,New Minya,Pizza Roma,Pizza,5,523,101,Cash,C083,Motorcycle,9.6,26,40,57,3,U0598,Delivered,,1
ORD01583,3/15/2025 19:24,Minya,El-Sahel,Samak El-Balad,Fish,5,448,37,Card,C008,Motorcycle,5.4,19,30,,,U0879,Cancelled,,
ORD03709,6/23/2025 14:53,Abu Qurqas,Abu Qurqas,El-Nil Fish,Fish,4,386,0,Cash,C089,Motorcycle,16.4,21,55,57,5,U1108,Delivered,,1
ORD03954,1/19/2025 20:51,minya,Abu Helal,Samak El-Balad,Fish,2,296 EGP,0,Cash,C021,Motorcycle,1.4,19,25,34,5,U0106,Delivered,,1
ORD00203,27/01/2025 14:31, Minya,El-Gamaa,Bites Burger,Burgers,2,150 EGP,24,Cash,C053,Motorcycle,7.3,20,35,41,4,U0153,Delivered,gate closed,0
ORD02963,5/13/2025 21:36,Minya,Abu Helal,Forno Nile,Pizza,1,101 EGP,0,Wallet,C048,Tuk-tuk,4.5,29,30,55,4,U0501,Delivered,,0
ORD02067,4/28/2025 18:27,Minya,El-Sahel,El-Nil Fish,Fish,4,495 EGP,30,Card,C010,Bicycle,4.9,18,30,43,,U0638,Delivered,,0
ORD04147,3/2/2025 11:35,Minya,Nazlet Hussein,El-Abd Minya,Desserts,5,221,27,Card,C088,Motorcycle,6.2,8,35,21,5,U0593,Delivered,,1
ORD01433,1/7/2025 14:26,Minya,Ard Sultan,Crispy House,Burgers,6,EGP 488,0,Card,C002,Motorcycle,3.3,19,25,30,5,U0430,Delivered,,1
ORD02007,4/27/2025 18:38, Minya,Wast El-Balad,Hadouta Masreya,Egyptian,4,EGP 176,0,Cash,C103,Motorcycle,2.2,13,25,9,4,U1085,Delivered,,1
ORD02143,1/9/2025 14:24,Minya,El-Gamaa,Bahary Corner,Fish,4,444 EGP,0,Card,C038,Tuk-tuk,2.9,27,25,31,5,U0490,Delivered,,1
ORD03421,16/05/2025 16:29,Minya ,Nazlet Hussein,Sheikh El-Balad,Grills,4,600 EGP,0,Card,C098,Motorcycle,5.1,31,30,42,4,U0819,Delivered,,0
ORD00988,1/1/2025 14:21,Minya,Wast El-Balad,Slice Minya,Pizza,4,495 EGP,0,Cash,C057,Bicycle,2.6,12,25,28,4,U1248,Delivered,,0
ORD01343,22/05/2025 19:18,Minya,Wast El-Balad,Tamara Sweets,Desserts,5,EGP 185,0,Card,C051,Motorcycle,1.5,7,25,30,4,U0215,Delivered,,0
ORD02557,2/6/2025 19:46,Minya,Corniche El-Nil,Koshary El-Sheikh,Egyptian,4,141 EGP,0,Card,C025,Motorcycle,0.7,5,20,26,4,U0880,Delivered,,1
ORD03626,3/29/2025 23:51,Minya,Shalaby,El-Nil Fish,Fish,1,EGP 150,0,Card,C099,Motorcycle,3.7,25,30,30,5,U0294,Delivered,,1
ORD00583,6/27/2025 20:31,Minya,Corniche El-Nil,Basbousa Bar,Desserts,3,184 EGP,45,Cash,C060,Bicycle,3.2,9,25,41,4,U0418,Delivered,,1
ORD00709,1/14/2025 12:14,Minya,El-Mahatta,El-Dawar,Egyptian,3,EGP 149,0,Cash,C066,Motorcycle,3,13,25,22,4,U0178,Delivered,,0
ORD02111,3/19/2025 19:20,Minya,El-Gamaa,Slice Minya,Pizza,3,EGP 270,0,Card,C062,Motorcycle,4.5,14,30,29,5,U0419,Delivered,,1
ORD02583,5/10/2025 18:54,El-Minya El-Gedida,New Minya,Tamara Sweets,Desserts,5,EGP 242,0,Cash,C052,Motorcycle,11.9,4,45,33,4,U1253,Delivered,,0
ORD02872,1/26/2025 19:45,El Minya,Ard Sultan,Farag Kebab,Grills,4,469 EGP,0,Wallet,C058,Tuk-tuk,1.3,23,25,44,,U0206,Delivered,,0
ORD02686,3/14/2025 22:20,New Minya ,New Minya,Foul El-Mahatta,Egyptian,3,EGP 171,0,Cash,C021,Bicycle,11.4,12,45,84,2,U0721,Delivered,,0
ORD00149,6/11/2025 15:19,Abu Qurqas,Abu Qurqas,Foul El-Mahatta,Egyptian,2,107,0,Cash,C033,Motorcycle,14.9,13,50,45,5,U0860,Delivered,,1
ORD01917,1/10/2025 13:32,El-Minya,Shalaby,Hadouta Masreya,Egyptian,1,45 EGP,6,Wallet,C033,Tuk-tuk,4.2,16,30,28,4,U1116,Delivered,,0
ORD02651,4/15/2025 21:05,New Minya,New Minya,Burger Corniche,Burgers,1,EGP 92,0,Cash,C080,Tuk-tuk,10.2,10,40,51,4,U0367,Delivered,,1
ORD00333,1/11/2025 18:29,MINYA,Wast El-Balad,El-Nil Fish,Fish,5,845 EGP,130,Cash,C030,Motorcycle,3.2,16,25,21,5,U1420,Delivered,,1
ORD01895,6/29/2025 20:20,New Minya,New Minya,Pizza Roma,Pizza,3,215 EGP,46,Wallet,C060,Motorcycle,9.6,20,40,59,,U0950,Delivered,,0
ORD03681,3/28/2025 14:34,Abu Qorqas,Abu Qurqas,Crispy House,Burgers,2,185,0,Cash,C084,Bicycle,17.5,12,55,130,,U0773,Delivered,,0
ORD00632,1/20/2025 19:12,Menia,Shalaby,Bites Burger,Burgers,3,242 EGP,0,Cash,C022,Motorcycle,3.7,11,30,27,4,U0564,Delivered,,0
ORD01833,6/11/2025 16:36,MINYA,Corniche El-Nil,El-Nil Fish,Fish,1,161,0,Wallet,C025,Motorcycle,2.5,26,25,28,4,U0877,Delivered,,1
ORD01670,1/2/2025 20:55,Minya,Corniche El-Nil,Hadouta Masreya,Egyptian,4,198 EGP,24,Card,C105,Motorcycle,2.1,19,25,41,3,U0020,Delivered,,1
ORD01645,2/16/2025 20:34,New Minya,New Minya,Hadouta Masreya,Egyptian,2,EGP 100,0,Cash,C044,Motorcycle,9.4,18,40,53,5,U1019,Delivered,,1
ORD00858,4/21/2025 23:52,minya,Wast El-Balad,Farag Kebab,Grills,1,142,0,Card,C108,Bicycle,0.7,20,20,32,4,U0519,Delivered,,0
ORD03047,6/3/2025 12:56,Minya,El-Gamaa,Forno Nile,Pizza,5,416,45,Card,C065,Tuk-tuk,5,28,30,40,4,U1170,Delivered,,1
ORD01067,1/9/2025 19:47,El-Minya,El-Mahatta,Sheikh El-Balad,Grills,3,598 EGP,0,Card,C038,Motorcycle,3.3,38,25,0,,U0211,Delivered,,1
ORD03130,1/11/2025 15:12,minya,El-Sahel,Sultan Grill,Grills,5,590 EGP,0,Cash,C061,Motorcycle,5.5,18,30,30,5,U1077,Delivered,,1
ORD04176,14/05/2025 19:26,Minya,Abu Helal,Hadouta Masreya,Egyptian,2,99 EGP,0,Cash,C039,Motorcycle,2.8,13,25,38,4,U0303,Delivered,,1
ORD01405,6/6/2025 12:10,Minya ,Wast El-Balad,El-Nil Fish,Fish,1,192,17,Card,C024,Motorcycle,2.8,17,25,13,5,U0451,Delivered,,0
ORD00003,3/18/2025 18:58,El-Minya El-Gedida,New Minya,Farag Kebab,Grills,4,574 EGP,0,Cash,C051,Tuk-tuk,11.3,17,45,52,4,U1072,Delivered,,0
ORD02824,4/18/2025 18:04,El-Minya El-Gedida,New Minya,Foul El-Mahatta,Egyptian,4,148,0,Card,C003,Tuk-tuk,,12,45,45,5,U1387,Delivered,,1
ORD01628,3/26/2025 13:01,Minya ,Nazlet Hussein,Slice Minya,Pizza,1,115 EGP,0,Cash,C033,Motorcycle,,19,35,,,U0597,Cancelled,,
ORD00479,3/9/2025 22:43,Minya,Corniche El-Nil,Bahary Corner,Fish,2,"1,586 EGP",0,Card,C002,Bicycle,2.2,31,25,43,4,U1175,Delivered,,1
ORD04015,7/5/2025 20:45, Minya,El-Mahatta,Sultan Grill,Grills,1,119 EGP,0,Wallet,C099,Motorcycle,2.9,19,25,30,5,U1348,Delivered,,1
ORD00747,5/26/2025 23:08,Minya,Corniche El-Nil,Hadouta Masreya,Egyptian,1,69 EGP,0,Cash,C035,Motorcycle,1.5,9,25,15,5,U1235,Delivered,,1
ORD00108,1/10/2025 14:51,Minya ,El-Sahel,Crispy House,Burgers,3,266 EGP,0,Card,C023,Bicycle,6.2,14,35,52,4,U0171,Delivered,,1
ORD03372,1/30/2025 12:33,Menia,El-Mahatta,Hadouta Masreya,Egyptian,3,152,38,Cash,C010,Tuk-tuk,2.3,14,25,28,4,U0501,Delivered,,0
ORD03787,4/1/2025 22:28,Minya,Abu Helal,Forno Nile,Pizza,3,277,0,Wallet,C103,Tuk-tuk,3.5,31,30,38,4,U0624,Delivered,,0
ORD02372,5/4/2025 19:29,Abu Qurqas,Abu Qurqas,Basbousa Bar,Desserts,3,211,0,Cash,C037,Motorcycle,16.1,18,55,66,3,U0911,Delivered,,0
ORD02446,5/4/2025 17:59,Minya,Abu Helal,Samak El-Balad,Fish,2,432 EGP,81,Cash,C048,Motorcycle,0.6,22,20,24,5,U0395,Delivered,,1
ORD02245,6/12/2025 20:13,Minya,El-Mahatta,Forno Nile,Pizza,6,686,0,Wallet,C078,Tuk-tuk,2.3,30,25,53,3,U1494,Delivered,,0
ORD04112,3/26/2025 22:03,new minya,New Minya,Pizza Roma,Pizza,5,499 EGP,80,Cash,C106,Tuk-tuk,13.4,16,50,57,5,U0827,Delivered,,1
ORD03591,5/17/2025 19:03,El Minya,El-Mahatta,Crispy House,Burgers,4,EGP 343,0,Cash,C002,Motorcycle,2.7,11,25,25,4,U0306,Delivered,,0
ORD02794,2/17/2025 17:01,MINYA,El-Mahatta,Basbousa Bar,Desserts,4,175 EGP,21,Cash,C024,Motorcycle,3.6,12,30,15,5,U0405,Delivered,,0
ORD03585,5/18/2025 16:35,New Minya ,New Minya,Forno Nile,Pizza,5,434,23,Cash,C085,Tuk-tuk,10.5,28,45,,,U0253,Cancelled,,
ORD00164,12/2/2025 19:16,MINYA,Wast El-Balad,Samak El-Balad,Fish,3,EGP 485,0,Cash,C094,Motorcycle,0.6,25,20,32,4,U1455,Delivered,,1
ORD00956,6/24/2025 15:06,minya,Nazlet Hussein,Sultan Grill,Grills,2,277 EGP,0,Cash,C006,Motorcycle,9.2,19,40,40,5,U1118,Delivered,,0
ORD00104,12/3/2025 20:36,New Minya ,New Minya,Farag Kebab,Grills,1,161,27,Cash,C109,Bicycle,11.6,14,45,98,2,U0194,Delivered,,0
ORD02706,2/8/2025 20:57,Menia,Ard Sultan,Burger Corniche,Burgers,3,233,0,Wallet,C003,Motorcycle,2.5,9,25,24,4,U1173,Delivered,,1
ORD02589,5/22/2025 20:58,Minya,Ard Sultan,El-Nil Fish,Fish,4,706 EGP,0,Cash,C026,Motorcycle,3.2,25,25,48,4,U1073,Delivered,,1
ORD03725,6/4/2025 23:05, Minya,Wast El-Balad,Basbousa Bar,Desserts,4,129 EGP,20,Cash,C056,Motorcycle,3.7,6,30,7,5,U0043,Delivered,,0
ORD01871,6/28/2025 18:36,Minya,Wast El-Balad,Koshary El-Sheikh,Egyptian,4,EGP 212,37,Wallet,C110,Motorcycle,2,14,25,20,5,U0575,Delivered,,1
ORD00243,3/14/2025 22:46,El Minya,Wast El-Balad,Tamara Sweets,Desserts,2,EGP 135,26,Card,C104,Bicycle,0.8,9,20,10,5,U0636,Delivered,,0
ORD03899,10/5/2025 16:19,New Minya,New Minya,Bites Burger,Burgers,1,92,0,Card,C051,Tuk-tuk,,13,40,47,4,U0048,Delivered,,0
ORD02696,1/28/2025 20:48,Menia,Corniche El-Nil,Samak El-Balad,Fish,5,700 EGP,0,Cash,C027,Motorcycle,1.6,18,25,29,5,U1115,Delivered,,0
ORD04042,1/31/2025 15:50, Minya,El-Gamaa,Tamara Sweets,Desserts,4,288 EGP,53,Cash,C093,Motorcycle,5.7,6,30,17,4,U0935,Delivered,,1
ORD02878,2/14/2025 18:11,Abu Qurqas,Abu Qurqas,Basbousa Bar,Desserts,1,EGP 70,12,Cash,C035,Bicycle,16.7,4,55,119,1,U0924,Delivered,,0
ORD01560,9/4/2025 23:07,Minya,Abu Helal,Samak El-Balad,Fish,5,EGP 589,0,Card,C053,Tuk-tuk,2.2,24,25,36,4,U1257,Delivered,,0
ORD02741,6/8/2025 19:11,minya,Wast El-Balad,Samak El-Balad,Fish,6,869 EGP,0,Cash,C089,Motorcycle,1.4,19,25,30,3,U1101,Delivered,,1
ORD00014,6/7/2025 17:38,minya,Corniche El-Nil,Farag Kebab,Grills,1,133 EGP,0,Cash,C077,Tuk-tuk,2.7,19,25,31,5,U0616,Delivered,,0
ORD00894,5/22/2025 20:55,New Minya,New Minya,El-Dawar,Egyptian,2,98 EGP,20,Cash,C028,Bicycle,10.2,13,40,75,3,U0585,Delivered,,0
ORD01738,4/26/2025 15:26,NEW MINYA,New Minya,Hadouta Masreya,Egyptian,3,176 EGP,0,Cash,C110,Motorcycle,11.4,15,45,44,4,U0653,Delivered,,1
ORD01450,4/27/2025 19:26,Minya,El-Mahatta,Bahary Corner,Fish,3,EGP 519,86,Cash,C059,Motorcycle,1.5,33,25,50,,U1209,Delivered,,0
ORD00806,4/21/2025 15:25, Minya,Wast El-Balad,Bahary Corner,Fish,5,754,0,Card,C023,Motorcycle,1.7,25,25,30,5,U1488,Delivered,,1
ORD01348,27/04/2025 18:08,Abu Qurqas,Abu Qurqas,El-Nil Fish,Fish,6,962,0,Cash,C008,Bicycle,14.4,24,50,124,1,U0161,Delivered,,0
ORD03292,1/7/2025 16:31,Minya,Corniche El-Nil,Forno Nile,Pizza,3,EGP 350,0,Cash,C043,Motorcycle,3.3,29,25,30,5,U0626,Delivered,,1
ORD03926,6/6/2025 18:08,Minya,El-Mahatta,Crispy House,Burgers,3,EGP 227,20,Card,C090,Motorcycle,3.7,21,30,33,5,U0367,Delivered,,1
ORD03634,5/1/2025 11:40,Minya,Shalaby,Tamara Sweets,Desserts,6,343,0,Cash,C031,Tuk-tuk,3.9,13,30,28,4,U0332,Delivered,,1
ORD01354,5/27/2025 15:09,Menia,Ard Sultan,Sultan Grill,Grills,5,774 EGP,190,Card,C077,Tuk-tuk,3.9,19,30,33,4,U0800,Delivered,,0
ORD03625,1/15/2025 18:56,Minya,Wast El-Balad,Hadouta Masreya,Egyptian,5,198,25,Wallet,C021,Motorcycle,2.2,11,25,16,5,U0926,Delivered,,1
ORD00793,2/13/2025 23:53,Menia,Abu Helal,Hadouta Masreya,Egyptian,6,260 EGP,0,Wallet,C056,Bicycle,2.7,8,25,13,4,U0509,Delivered,,0
ORD01330,5/4/2025 22:11, Minya,Abu Helal,Tamara Sweets,Desserts,6,328,81,Wallet,C068,Tuk-tuk,3.3,5,25,9,,U0013,Delivered,,0
ORD01823,5/5/2025 19:54,El-Minya,Abu Helal,Bites Burger,Burgers,1,96,0,Cash,C047,Motorcycle,3.9,12,30,35,5,U0064,Delivered,,1
ORD03682,16/03/2025 14:29,Minya,Abu Helal,Foul El-Mahatta,Egyptian,2,95,0,Wallet,C086,Bicycle,2.9,16,25,27,5,U0143,Delivered,,1
ORD03445,5/30/2025 22:52,Minya,Ard Sultan,Bahary Corner,Fish,1,EGP 127,0,Cash,C021,Tuk-tuk,3.5,33,30,43,4,U1360,Delivered,,1
ORD03003,20/03/2025 15:22,New Minya,New Minya,El-Dawar,Egyptian,3,167,0,Wallet,C022,Motorcycle,12.6,13,45,46,5,U0326,Delivered,,0
ORD00426,2/21/2025 21:54,Minya,Abu Helal,Bahary Corner,Fish,6,890,107,Wallet,C019,Tuk-tuk,2.8,31,25,0,,U0402,Delivered,,0
ORD00671,1/22/2025 12:12,Minya,El-Sahel,Samak El-Balad,Fish,2,324,0,Wallet,C020,Motorcycle,4.1,26,30,33,5,U0039,Delivered,,1
ORD03243,6/28/2025 19:12,Abu Qurqas,Abu Qurqas,Slice Minya,Pizza,2,EGP 217,0,Card,C032,Motorcycle,17.8,18,60,77,,U0290,Delivered,,1
ORD00608,31/03/2025 21:20,Minya,El-Gamaa,Slice Minya,Pizza,2,EGP 242,0,Card,C073,Motorcycle,4.6,12,30,29,4,U0935,Delivered,,1
ORD00622,5/3/2025 20:19,Minya,Ard Sultan,El-Abd Minya,Desserts,4,200,0,Cash,C092,Tuk-tuk,5.4,8,30,31,,U0216,Delivered,,0
ORD03367,2/17/2025 20:28,Menia,Wast El-Balad,Foul El-Mahatta,Egyptian,1,74 EGP,0,Wallet,C052,Motorcycle,2,9,25,25,4,U0607,Delivered,,1
ORD00475,5/23/2025 18:24,El-Minya,Nazlet Hussein,Om Ali House,Desserts,4,208,14,Cash,C010,Motorcycle,6.4,14,35,30,5,U1299,Delivered,,1
ORD00998,13/06/2025 11:35,minya,Abu Helal,Om Ali House,Desserts,2,110 EGP,0,Cash,C017,Motorcycle,2.6,4,25,17,5,U1227,Delivered,,0
ORD00070,6/20/2025 19:54,Minya,El-Sahel,Farag Kebab,Grills,6,EGP 600,38,Card,C101,Motorcycle,4.5,16,30,36,4,U0834,Delivered,,1
ORD02844,5/23/2025 21:06,Abu Qorqas,Abu Qurqas,Om Ali House,Desserts,3,192 EGP,0,Cash,C029,Motorcycle,17.2,10,55,60,5,U1187,Delivered,,1
ORD01931,29/06/2025 18:48,Minya,El-Mahatta,El-Abd Minya,Desserts,6,204,0,Cash,C077,Motorcycle,4.8,7,30,15,5,U1375,Delivered,,0
ORD00384,1/6/2025 14:45,Abu Qurqas,Abu Qurqas,Tamara Sweets,Desserts,1,EGP 50,0,Card,C074,Motorcycle,17.4,6,55,55,4,U0990,Delivered,,1
ORD02663,2/24/2025 19:34,Minya,El-Gamaa,Bahary Corner,Fish,6,786,0,Cash,C085,Motorcycle,4.6,35,30,56,,U1160,Delivered,,0
ORD03502,4/20/2025 21:39,Minya,Wast El-Balad,Samak El-Balad,Fish,6,496 EGP,45,Wallet,C041,Bicycle,0.6,18,20,34,4,U0224,Delivered,,1
ORD00743,3/27/2025 14:13,Minya,Shalaby,Sheikh El-Balad,Grills,4,599 EGP,0,Cash,C067,Bicycle,2.5,27,25,41,,U0470,Delivered,,0
ORD02510,4/11/2025 19:52,Minya ,El-Mahatta,Sheikh El-Balad,Grills,4,605 EGP,39,Cash,C082,Tuk-tuk,3,35,25,63,2,U0361,Delivered,,0
ORD02948,5/13/2025 13:02,New Minya,New Minya,Tamara Sweets,Desserts,3,151 EGP,0,Cash,C110,Motorcycle,11.3,14,45,47,5,U0729,Delivered,,0
ORD02211,22/05/2025 20:10,new minya,New Minya,Crispy House,Burgers,3,EGP 144,19,Wallet,C012,Tuk-tuk,12.2,14,45,67,3,U1460,Delivered,,0
ORD00613,1/30/2025 14:12,New Minya,New Minya,Forno Nile,Pizza,1,83,18,Cash,C018,Motorcycle,10.9,28,45,58,,U1110,Delivered,,1
ORD01349,26/02/2025 14:49,minya,El-Gamaa,Crispy House,Burgers,3,302,0,Cash,C082,Motorcycle,6.7,17,35,30,5,U0758,Delivered,,0
ORD03956,5/21/2025 19:02,Minya ,El-Gamaa,Hadouta Masreya,Egyptian,1,55 EGP,0,Card,C064,Motorcycle,5.5,18,30,,,U0383,Cancelled,,
ORD02795,5/7/2025 22:27,El Minya,El-Gamaa,Sheikh El-Balad,Grills,2,337 EGP,0,Cash,C031,Motorcycle,,32,30,43,4,U1139,Delivered,,1
ORD02175,2/6/2025 23:38, Minya,Ard Sultan,Slice Minya,Pizza,4,371,0,Cash,C018,Motorcycle,3.2,13,25,20,5,U0803,Delivered,customer not answering,1
ORD00985,5/31/2025 21:54,NEW MINYA,New Minya,Bites Burger,Burgers,6,656 EGP,111,Cash,C072,Motorcycle,13.6,22,50,68,4,U0768,Delivered,,0
ORD00517,5/25/2025 22:37,MINYA,Wast El-Balad,Slice Minya,Pizza,2,EGP 224,0,Card,C033,Motorcycle,1.2,12,25,6,5,U0235,Delivered,,1
ORD01245,6/25/2025 21:08,minya,Abu Helal,Sultan Grill,Grills,2,EGP 309,36,Cash,C079,Motorcycle,3.9,17,30,40,,U1014,Delivered,,0
